,z
7913,0.28923081103757153
7914,0.2893184097461917
7915,0.2894060495416785
7916,0.2894937304625903
7917,0.28958145254754186
7918,0.28966921583520067
7919,0.28975702036428863
7920,0.28984486617358385
7921,0.28993275330191703
7922,0.2900206817881755
7923,0.2901086516713004
7924,0.29019666299028757
7925,0.29028471578418913
7926,0.29037281009211136
7927,0.29046094595321625
7928,0.29054912340672157
7929,0.290637342491899
7930,0.29072560324807817
7931,0.2908139057146425
7932,0.2909022540380565
7933,0.2909906399449812
7934,0.2910790632663628
7935,0.29116753296822917
7936,0.29125604458105336
7937,0.29134459814457336
7938,0.29143319369857845
7939,0.2915218312829121
7940,0.29161051093747237
7941,0.2916992327022102
7942,0.2917879966171316
7943,0.29187680272229566
7944,0.29196565105781647
7945,0.2920545416638637
7946,0.2921434745806596
7947,0.2922324498484842
7948,0.2923214675076705
7949,0.2924105275986074
7950,0.2924996301617412
7951,0.29258877523757076
7952,0.2926779628666535
7953,0.29276719308960264
7954,0.2928564659470857
7955,0.2929457814798285
7956,0.2930351447733174
7957,0.2931245454029924
7958,0.29321398885132377
7959,0.29330347515848987
7960,0.2933930043647447
7961,0.29348257651041754
7962,0.2935721916359134
7963,0.2936618497817113
7964,0.29375155098836603
7965,0.2938412990051401
7966,0.29393109143604546
7967,0.2940209089387339
7968,0.2941107877645225
7969,0.2942007098458713
7970,0.2942906571100693
7971,0.2943806658168754
7972,0.29447071572384187
7973,0.294560806315569
7974,0.294650940377828
7975,0.29474111795199687
7976,0.2948313390795291
7977,0.29492160380195187
7978,0.29501191216086775
7979,0.29510226419795293
7980,0.2951926599549576
7981,0.2952830994737071
7982,0.29537358279610026
7983,0.2954641099641101
7984,0.2955546810197841
7985,0.29564529600524325
7986,0.29573595478892367
7987,0.2958266575938556
7988,0.2959174044543781
7989,0.2960081954100898
7990,0.2960990305038719
7991,0.29618990977866855
7992,0.29628083327748544
7993,0.2963718010433881
7994,0.29646281311950495
7995,0.2965538695490263
7996,0.2966449703752042
7997,0.2967361156413525
7998,0.2968273053908478
7999,0.2969185396671298
8000,0.29700981851369923
8001,0.2971011419741222
8002,0.29719251009202485
8003,0.2972839229110985
8004,0.29737538047509726
8005,0.2974668828278383
8006,0.29755843001320337
8007,0.29765002207513735
8008,0.29774165905764904
8009,0.29783334100481207
8010,0.29792506796076224
8011,0.2980168399697035
8012,0.29810865637594086
8013,0.29820051855554264
8014,0.29829242592405947
8015,0.2983843785258905
8016,0.29847637640550195
8017,0.29856841960742353
8018,0.29866050817625134
8019,0.2987526421566472
8020,0.2988448215933376
8021,0.2989370465311171
8022,0.2990293170148447
8023,0.2991216330894465
8024,0.2992139947999163
8025,0.29930640219131266
8026,0.29939885530876464
8027,0.2994913541974652
8028,0.29958389890267656
8029,0.2996764894697289
8030,0.29976912594402016
8031,0.2998618083710157
8032,0.2999545367962503
8033,0.3000473112653256
8034,0.30014013182391397
8035,0.30023299851775553
8036,0.30032591139265985
8037,0.30041887049450555
8038,0.30051187586923966
8039,0.30060492756288115
8040,0.30069802562151626
8041,0.3007911700913034
8042,0.30088436101846894
8043,0.3009775984493107
8044,0.30107088243019675
8045,0.3011642130075659
8046,0.3012575902279272
8047,0.30135101413786114
8048,0.3014444847840184
8049,0.3015380022131221
8050,0.3016315664719652
8051,0.30172517760741424
8052,0.30181883566640477
8053,0.3019125406959463
8054,0.3020062927431192
8055,0.302100091855077
8056,0.30219393807904404
8057,0.3022878314623175
8058,0.302381772052268
8059,0.3024757598963387
8060,0.30256979504204373
8061,0.30266387753697244
8062,0.30275800742878645
8063,0.3028521848611726
8064,0.30294640968190045
8065,0.3030406820414636
8066,0.30313500198788523
8067,0.30322936956925883
8068,0.30332378483375144
8069,0.3034182478296016
8070,0.3035127586051233
8071,0.30360731720870027
8072,0.30370192368879156
8073,0.30379657809392835
8074,0.3038912804727162
8075,0.3039860308738337
8076,0.3040808293460334
8077,0.3041756759381412
8078,0.30427057069905794
8079,0.30436551367775777
8080,0.30446050492329013
8081,0.3045555444847784
8082,0.30465063241142076
8083,0.30474576875248915
8084,0.304840953557333
8085,0.30493618687537494
8086,0.3050314687561132
8087,0.305126799249121
8088,0.3052221784040491
8089,0.30531760627062166
8090,0.30541308289864133
8091,0.30550860833798377
8092,0.3056041788006453
8093,0.3056998020104075
8094,0.3057954741820016
8095,0.30589119536555354
8096,0.30598696565465977
8097,0.30608278523586663
8098,0.3061786539734118
8099,0.3062745732377449
8100,0.3063705397028603
8101,0.30646655550074253
8102,0.30656262068145435
8103,0.3066587352951612
8104,0.3067548993921231
8105,0.3068511130227022
8106,0.3069473762373566
8107,0.3070436890866429
8108,0.30714006992260157
8109,0.3072364821946355
8110,0.30733294425355273
8111,0.3074294561502958
8112,0.30752601793590195
8113,0.3076226296615062
8114,0.3077192913783354
8115,0.3078160031377143
8116,0.30791276499105924
8117,0.3080095769898815
8118,0.3081064391857872
8119,0.3082033516304744
8120,0.30830031437573535
8121,0.30839732747345583
8122,0.3084943909756125
8123,0.3085914990971198
8124,0.30868866382093685
8125,0.30878587909670185
8126,0.30888314497704783
8127,0.3089804615146913
8128,0.30907782876243195
8129,0.3091752467731511
8130,0.30927271559981506
8131,0.3093702352954709
8132,0.3094678059132504
8133,0.30956542750636784
8134,0.30966310012812104
8135,0.3097608238318924
8136,0.30985859867114807
8137,0.30995642469943585
8138,0.3100543019703911
8139,0.31015223053773056
8140,0.31025021045525747
8141,0.3103482417768587
8142,0.3104463245565049
8143,0.31054445884825366
8144,0.31064264470624636
8145,0.31074088218470963
8146,0.31083917133795624
8147,0.3109375122203829
8148,0.3110359048864747
8149,0.31113434939079954
8150,0.31123284578801436
8151,0.31133139413286026
8152,0.31142999448016495
8153,0.3115286468848436
8154,0.31162735140189823
8155,0.31172610808641676
8156,0.31182491699357484
8157,0.31192377817863537
8158,0.31202269169694896
8159,0.3121216576039535
8160,0.3122206759551748
8161,0.31231974680622676
8162,0.3124188702128118
8163,0.31251804517690285
8164,0.3126172718127366
8165,0.3127165512624165
8166,0.31281588358285795
8167,0.3129152688310969
8168,0.3130147254526253
8169,0.31311421672952966
8170,0.31321375260359374
8171,0.3133133586397806
8172,0.31341300938829686
8173,0.313512713409393
8174,0.31361247076096055
8175,0.31371228150101704
8176,0.31381214568770044
8177,0.31391206317618325
8178,0.3140120343730909
8179,0.31411205918621155
8180,0.3142121376747714
8181,0.31431226989813854
8182,0.3144124559158178
8183,0.3145126957874559
8184,0.31461298957283546
8185,0.3147133373318788
8186,0.31481373912464583
8187,0.31491419501133244
8188,0.3150147050522739
8189,0.3151152693079403
8190,0.31521588783893895
8191,0.31531656070601166
8192,0.3154172879700369
8193,0.31551806969202734
8194,0.31561890593313124
8195,0.3157197958190273
8196,0.31582074054209264
8197,0.31592174157846686
8198,0.31602279731630045
8199,0.31612390707485194
8200,0.3162250717221976
8201,0.31632627288306925
8202,0.3164275474928603
8203,0.3165288771780609
8204,0.31663026200113664
8205,0.3167316994210766
8206,0.31683319179219394
8207,0.31693473931826255
8208,0.31703634205910636
8209,0.317138000074647
8210,0.3172397134249013
8211,0.31734148216998215
8212,0.31744330637010065
8213,0.3175451860855628
8214,0.31764712137677364
8215,0.3177491123042341
8216,0.3178511589285421
8217,0.31795326217248066
8218,0.31805542045918134
8219,0.31815763463022806
8220,0.318259904746779
8221,0.31836223087009297
8222,0.31846461306153173
8223,0.3185670513825579
8224,0.31866954589473717
8225,0.3187720966597364
8226,0.3188747037393257
8227,0.3189773671953774
8228,0.3190800870898668
8229,0.31918286348487246
8230,0.3192856964425764
8231,0.31938858602526266
8232,0.31949153229532035
8233,0.31959453531524196
8234,0.3196975951476245
8235,0.31980071185516834
8236,0.3199038855006785
8237,0.320007116147066
8238,0.32011040385734424
8239,0.3202137486946345
8240,0.3203171507221615
8241,0.3204206100032555
8242,0.32052412660135376
8243,0.32062770057999834
8244,0.3207313320028383
8245,0.32083502093362826
8246,0.32093876743622973
8247,0.3210425715746116
8248,0.32114643341284876
8249,0.3212503530151253
8250,0.32135433044573036
8251,0.32145836576906206
8252,0.321562459049627
8253,0.3216666103520386
8254,0.3217708197410202
8255,0.32187508728140257
8256,0.3219794130381254
8257,0.3220837970762388
8258,0.3221882394609007
8259,0.3222927402573793
8260,0.3223972995310528
8261,0.3225019173474081
8262,0.3226065937720447
8263,0.3227113288706701
8264,0.3228161227091043
8265,0.32292097535327835
8266,0.3230258868692323
8267,0.3231308573231205
8268,0.32323588678120696
8269,0.3233409753098694
8270,0.32344612297559594
8271,0.3235513298449876
8272,0.3236565959847594
8273,0.32376192146173766
8274,0.3238673063428624
8275,0.3239727506951876
8276,0.3240782545858797
8277,0.3241838180822204
8278,0.3242894412516041
8279,0.3243951241615416
8280,0.3245008668796566
8281,0.32460666947368766
8282,0.3247125320114904
8283,0.324818454561033
8284,0.3249244371904022
8285,0.3250304799677991
8286,0.3251365829615408
8287,0.32524274624006144
8288,0.32534896987191153
8289,0.325455253925759
8290,0.32556159847038846
8291,0.3256680035747018
8292,0.3257744693077199
8293,0.32588099573857987
8294,0.3259875829365385
8295,0.3260942309709701
8296,0.32620093991136845
8297,0.32630770982734625
8298,0.3264145407886351
8299,0.3265214328650864
8300,0.326628386126672
8301,0.3267354006434823
8302,0.32684247648572995
8303,0.3269496137237474
8304,0.3270568124279879
8305,0.32716407266902514
8306,0.32727139451755616
8307,0.32737877804439786
8308,0.32748622332049104
8309,0.3275937304168971
8310,0.3277012994048004
8311,0.32780893035550884
8312,0.32791662334045235
8313,0.3280243784311857
8314,0.32813219569938623
8315,0.3282400752168554
8316,0.3283480170555185
8317,0.3284560209799666
8318,0.32856408767641543
8319,0.3286722169106363
8320,0.3287804087550549
8321,0.32888866328222466
8322,0.3289969805648233
8323,0.3291053606756563
8324,0.32921380368765585
8325,0.3293223096738792
8326,0.32943087870751364
8327,0.3295395108618727
8328,0.3296482062103975
8329,0.3297569648266584
8330,0.32986578678435297
8331,0.32997467215730947
8332,0.33008362101948274
8333,0.33019263344495975
8334,0.33030170950795534
8335,0.3304108492828145
8336,0.3305200528440132
8337,0.33062932026615754
8338,0.33073865162398575
8339,0.3308480469923655
8340,0.33095750644629607
8341,0.33106703006091054
8342,0.33117661791147224
8343,0.3312862700733784
8344,0.33139598662215686
8345,0.33150576763347106
8346,0.3316156131831166
8347,0.3317255233470221
8348,0.331835498201252
8349,0.3319455378220034
8350,0.332055642285609
8351,0.3321658116685361
8352,0.33227604604738736
8353,0.3323863454989012
8354,0.33249671009995174
8355,0.33260713992754865
8356,0.33271763505884067
8357,0.33282819557110976
8358,0.3329388215417787
8359,0.33304951304840513
8360,0.33316027016868566
8361,0.3332710929804551
8362,0.3333819815616864
8363,0.3334929359904918
8364,0.33360395634512285
8365,0.3337150427039698
8366,0.33382619514556333
8367,0.33393741374857344
8368,0.33404869859181263
8369,0.3341600497542322
8370,0.33427146731492463
8371,0.3343829513531261
8372,0.3344945019482112
8373,0.3346061191797006
8374,0.3347178031272543
8375,0.33482955387067637
8376,0.3349413714899142
8377,0.3350532560344107
8378,0.33516520758185575
8379,0.33527722624478573
8380,0.3353893121037149
8381,0.33550146523930435
8382,0.3356136857323583
8383,0.3357259736638277
8384,0.33583831038868805
8385,0.33595073343876025
8386,0.336063224170977
8387,0.33617578266687376
8388,0.33628840900813517
8389,0.33640110327659334
8390,0.3365138655542269
8391,0.3366266959231655
8392,0.33673959446568513
8393,0.33685256126421337
8394,0.3369655964013255
8395,0.33707869995974693
8396,0.3371918720223538
8397,0.33730511267217256
8398,0.3374184219923816
8399,0.33753180006630934
8400,0.33764524697743525
8401,0.33775876280939465
8402,0.3378723476459703
8403,0.3379860015711015
8404,0.33809972466888005
8405,0.3382135170235484
8406,0.3383273821726883
8407,0.33844131325532334
8408,0.3385553138491423
8409,0.33866938403901725
8410,0.33878352390997624
8411,0.33889773354720465
8412,0.3390120130360411
8413,0.33912636246198413
8414,0.33924078191068696
8415,0.3393552714679601
8416,0.33946983121977403
8417,0.33958446125225483
8418,0.33969916165168923
8419,0.3398139325045212
8420,0.33992877389735454
8421,0.3400436859169532
8422,0.3401586686502417
8423,0.3402737221843034
8424,0.34038884660638413
8425,0.34050404200388906
8426,0.34061930846438726
8427,0.3407346460756092
8428,0.3408500549254466
8429,0.3409655351019557
8430,0.34108108669335435
8431,0.3411967097880252
8432,0.34131240447451583
8433,0.3414281708415364
8434,0.3415440089779628
8435,0.3416599189728359
8436,0.3417759009153626
8437,0.3418919548949165
8438,0.3420080810010365
8439,0.3421242793234295
8440,0.34224054995196795
8441,0.342356892976695
8442,0.34247330848781965
8443,0.3425897965757204
8444,0.34270635733094446
8445,0.3428229908442083
8446,0.3429396972063984
8447,0.3430564765085725
8448,0.34317332884195795
8449,0.3432902542979531
8450,0.3434072529681279
8451,0.3435243249442256
8452,0.3436414703181604
8453,0.34375868918202046
8454,0.34387599257537216
8455,0.3439933586078835
8456,0.3441107984064834
8457,0.3442283120639694
8458,0.34434589967331297
8459,0.3444635613276622
8460,0.3445812971203416
8461,0.34469910714485275
8462,0.34481699149487477
8463,0.34493495026426413
8464,0.3450529835470556
8465,0.3451710914374616
8466,0.3452892740298753
8467,0.3454075314188697
8468,0.3455258636991957
8469,0.3456442709657853
8470,0.34576275331375295
8471,0.3458813108383926
8472,0.3459999436351814
8473,0.3461186517997784
8474,0.34623743542802365
8475,0.34635629461594364
8476,0.3464752294597456
8477,0.34659424005582273
8478,0.34671332650075215
8479,0.34683248889129514
8480,0.3469517273244006
8481,0.34707104189720106
8482,0.347190432707018
8483,0.3473098998513572
8484,0.3474294434279134
8485,0.3475490635345696
8486,0.34766876026939586
8487,0.34778853373065244
8488,0.3479083840167875
8489,0.3480283112264394
8490,0.34814831545843783
8491,0.34826839681180133
8492,0.34838855538574276
8493,0.3485087912796633
8494,0.34862910459315744
8495,0.34874949542601363
8496,0.3488699638782121
8497,0.34899051004992765
8498,0.3491111340415286
8499,0.3492318359535779
8500,0.349352615886834
8501,0.3494734739422519
8502,0.34959441022098126
8503,0.3497154248243687
8504,0.34983651785395786
8505,0.34995768941149097
8506,0.35007893959890823
8507,0.3502002685183486
8508,0.3503216762721487
8509,0.3504431629628463
8510,0.3505647286931787
8511,0.35068637356608556
8512,0.35080809768470556
8513,0.3509299011523802
8514,0.3510517840726527
8515,0.35117374654926936
8516,0.3512957886861815
8517,0.3514179105875411
8518,0.35154011235770677
8519,0.35166239410124034
8520,0.3517847559024879
8521,0.3519071978623546
8522,0.35202972011381106
8523,0.3521523227621909
8524,0.35227500591303207
8525,0.35239776967208114
8526,0.3525206141452898
8527,0.3526435394388162
8528,0.3527665456590271
8529,0.3528896329124972
8530,0.35301280130600976
8531,0.353136050946559
8532,0.3532593819413469
8533,0.3533827943977864
8534,0.35350628842350174
8535,0.3536298641263297
8536,0.35375352161431806
8537,0.35387726099572736
8538,0.35400108237903216
8539,0.3541249858729193
8540,0.35424897158629187
8541,0.35437303962826794
8542,0.35449719010818026
8543,0.35462142313557765
8544,0.3547457388202263
8545,0.3548701372721096
8546,0.35499461860142933
8547,0.35511918291860567
8548,0.3552438303342772
8549,0.35536856281456386
8550,0.3554933789464144
8551,0.35561827846451954
8552,0.3557432614782733
8553,0.35586830907472444
8554,0.3559934594069839
8555,0.3561186935643911
8556,0.3562440116572222
8557,0.3563694137959744
8558,0.3564949000913701
8559,0.3566204659321267
8560,0.35674611850711135
8561,0.3568718564492891
8562,0.3569976798894131
8563,0.35712358895842533
8564,0.35724958378744975
8565,0.35737566450779334
8566,0.35750181220419963
8567,0.357628063132024
8568,0.3577543971319165
8569,0.35788081652154735
8570,0.3580073214144254
8571,0.358133911924302
8572,0.3582605881651687
8573,0.3583873502512599
8574,0.35851419829705555
8575,0.3586411321753379
8576,0.35876815217770497
8577,0.3588952585852462
8578,0.3590224515154695
8579,0.3591497310861217
8580,0.35927709741518965
8581,0.3594045506209017
8582,0.35953209082172644
8583,0.35965971790777795
8584,0.35978743190172835
8585,0.35991523313117313
8586,0.36004312171363007
8587,0.36017109776687695
8588,0.36029916140895624
8589,0.3604273127581764
8590,0.3605555519331086
8591,0.36068387905259425
8592,0.360812294235742
8593,0.36094081669956946
8594,0.3610694083703544
8595,0.361198088463757
8596,0.36132685709997603
8597,0.36145571439948554
8598,0.3615846604830354
8599,0.36171369547165744
8600,0.36184281948665975
8601,0.36197205176253455
8602,0.3621013555882756
8603,0.3622307477728365
8604,0.362360229517417
8605,0.3624898032277021
8606,0.3626194676135216
8607,0.36274922204315685
8608,0.3628790666417371
8609,0.36300900153465465
8610,0.36313902684755883
8611,0.363269142706364
8612,0.3633993492372448
8613,0.3635296465666399
8614,0.36366003482125164
8615,0.36379051412804786
8616,0.36392108461426076
8617,0.36405174640738946
8618,0.36418249963519755
8619,0.3643133444257193
8620,0.3644442809072571
8621,0.3645753092083802
8622,0.3647064294579293
8623,0.3648376417850153
8624,0.364968946319021
8625,0.36510034318960194
8626,0.3652318325266849
8627,0.36536341446047105
8628,0.3654950811420269
8629,0.36562684884233543
8630,0.3657587095273306
8631,0.36589066332820674
8632,0.3660227103764334
8633,0.36615485080376053
8634,0.36628708474221583
8635,0.36641941232410835
8636,0.3665518336820234
8637,0.3666843489488273
8638,0.3668169582576669
8639,0.36694966174196975
8640,0.3670824595354455
8641,0.36721535154417795
8642,0.3673483379649335
8643,0.36748141909731313
8644,0.36761459507650607
8645,0.3677478660379855
8646,0.3678812321175081
8647,0.3680146934511169
8648,0.3681482501751413
8649,0.3682819024261993
8650,0.3684156503411996
8651,0.36854949405733917
8652,0.3686834337121082
8653,0.36881746944328897
8654,0.36895160138895833
8655,0.3690858296874898
8656,0.36922015447755097
8657,0.36935457589810905
8658,0.36948909408842934
8659,0.3696237091880771
8660,0.3697584213369206
8661,0.3698932306751298
8662,0.37002813734317674
8663,0.37016314148184015
8664,0.37029824323220517
8665,0.3704334427356647
8666,0.37056874013391916
8667,0.37070413556897763
8668,0.3708396291831627
8669,0.3709752211191083
8670,0.3711109115197614
8671,0.3712467197785497
8672,0.3713826075407304
8673,0.3715185941983531
8674,0.37165467989563183
8675,0.37179086477709944
8676,0.3719271489876076
8677,0.3720635326723315
8678,0.37220001597676855
8679,0.37233659904674077
8680,0.372473282028397
8681,0.3726100650682097
8682,0.37274694831298094
8683,0.3728839319098406
8684,0.37302101600625026
8685,0.37315820075000306
8686,0.3732954862892234
8687,0.3734328727723696
8688,0.37357036034823443
8689,0.37370794916594796
8690,0.3738456393749773
8691,0.37398343112512744
8692,0.3741213245665437
8693,0.3742593198497103
8694,0.3743974171254564
8695,0.3745356165449526
8696,0.3746739182597133
8697,0.37481232242159945
8698,0.3749508291828173
8699,0.37508943869592304
8700,0.3752281511138206
8701,0.3753669665897631
8702,0.37550588527735596
8703,0.375644907330558
8704,0.3757840329036791
8705,0.3759232621513863
8706,0.376062595228701
8707,0.3762020322910019
8708,0.37634157349402597
8709,0.37648121899386944
8710,0.3766209645852362
8711,0.3767608177582934
8712,0.37690078284069395
8713,0.3770408470960048
8714,0.377181016428196
8715,0.37732129100328826
8716,0.3774616709771229
8717,0.3776021565087754
8718,0.37774274775769856
8719,0.3778834448837173
8720,0.3780242480470356
8721,0.37816515740823087
8722,0.37830617312826076
8723,0.3784472953684618
8724,0.37858852429055057
8725,0.37872986005662523
8726,0.3788713028291667
8727,0.3790128527710376
8728,0.3791545100454873
8729,0.3792962835545336
8730,0.3794381460967452
8731,0.3795801274909708
8732,0.3797222157475645
8733,0.37986441214717137
8734,0.3800067168669835
8735,0.3801491300729719
8736,0.3802916519314993
8737,0.380434282609322
8738,0.3805770222735939
8739,0.3807198710918639
8740,0.38086282923207626
8741,0.38100589686257524
8742,0.3811490741521032
8743,0.3812923612698035
8744,0.3814357583852205
8745,0.3815792656683007
8746,0.38172288328939386
8747,0.38186661141925204
8748,0.3820104502290361
8749,0.3821543998903111
8750,0.3822984605750471
8751,0.3824426176246757
8752,0.3825868995973941
8753,0.38273129305492704
8754,0.3828757981698411
8755,0.38302041511509877
8756,0.38316514406405744
8757,0.38330998519047366
8758,0.38345493866850233
8759,0.38360000467269917
8760,0.3837451833780222
8761,0.3838904749598314
8762,0.38403589903333757
8763,0.38418141689797436
8764,0.38432704816761476
8765,0.3844727930192461
8766,0.3846186516302653
8767,0.38476462417848134
8768,0.38491071084211714
8769,0.3850569117998096
8770,0.38520322723061173
8771,0.38534965731399307
8772,0.38549620222984216
8773,0.3856428621584681
8774,0.385789637280603
8775,0.38593652777739906
8776,0.3860835338304366
8777,0.3862306557286249
8778,0.3863778941603432
8779,0.38652524870697713
8780,0.3866727195518119
8781,0.3868203068785686
8782,0.3869680108714023
8783,0.3871158317149065
8784,0.38726376959411424
8785,0.38741182469449587
8786,0.38755999720196377
8787,0.3877082873028742
8788,0.38785669518402555
8789,0.38800522103266466
8790,0.3881538650364812
8791,0.3883026273836164
8792,0.38845150826265884
8793,0.3886005078626501
8794,0.38874962637308463
8795,0.3888988639839085
8796,0.3890482208855254
8797,0.3891976972687946
8798,0.38934729332503515
8799,0.38949700924602515
8800,0.3896468452240044
8801,0.38979680145167406
8802,0.3899468781222023
8803,0.39009707542922023
8804,0.39024739356682925
8805,0.39039783272895245
8806,0.39054839311027434
8807,0.39069907490717826
8808,0.3908498783156499
8809,0.3910008035321496
8810,0.3911518507536128
8811,0.39130302017745355
8812,0.39145431200156533
8813,0.3916057264243228
8814,0.3917572636445842
8815,0.3919089238616905
8816,0.3920607072754686
8817,0.3922126140862331
8818,0.39236464449478736
8819,0.39251679864394384
8820,0.39266907685018626
8821,0.3928214792594894
8822,0.3929740060746264
8823,0.3931266574988638
8824,0.39327943373596896
8825,0.39343233499020724
8826,0.3935853614663466
8827,0.3937385133696606
8828,0.39389179090592397
8829,0.3940451942814217
8830,0.39419872370294506
8831,0.3943523793777962
8832,0.39450616151378914
8833,0.394660070319251
8834,0.3948141060030247
8835,0.39496826877447055
8836,0.39512255884346315
8837,0.39527697642040505
8838,0.39543152171621354
8839,0.39558619494233394
8840,0.39574099631073556
8841,0.39589592603391466
8842,0.3960509843248977
8843,0.3962061713972408
8844,0.3963614874650333
8845,0.39651693274289845
8846,0.3966725074459948
8847,0.3968282117900198
8848,0.39698404599121184
8849,0.39714001026634815
8850,0.3972961048327507
8851,0.3974523287209085
8852,0.3976086845087604
8853,0.39776517124318456
8854,0.3979217891436987
8855,0.3980785401294148
8856,0.3982354210445832
8857,0.3983924337877319
8858,0.3985495785806016
8859,0.3987068556454917
8860,0.3988642652052655
8861,0.39902180748334726
8862,0.39917948270372994
8863,0.39933729109097305
8864,0.39949523287020494
8865,0.3996533082671251
8866,0.39981151750800803
8867,0.3999698608197021
8868,0.400128338429634
8869,0.4002869505658083
8870,0.400445697456813
8871,0.4006045793318155
8872,0.4007635964205728
8873,0.4009227489534267
8874,0.4010820371613083
8875,0.40124146127573945
8876,0.4014010215288363
8877,0.40156071815330885
8878,0.40172055138246676
8879,0.4018805214502169
8880,0.4020406261569197
8881,0.4022008705782666
8882,0.4023612525433714
8883,0.40252177228855424
8884,0.4026824300507442
8885,0.4028432260674827
8886,0.40300416057692245
8887,0.4031652355385339
8888,0.4033264483720317
8889,0.4034878003927097
8890,0.4036492918421125
8891,0.4038109229623822
8892,0.4039726939962639
8893,0.4041346051871054
8894,0.40429665677886273
8895,0.40445884901609863
8896,0.4046211821439888
8897,0.40478365640832525
8898,0.4049462720555158
8899,0.40510902933258774
8900,0.4052719284871914
8901,0.40543496976760196
8902,0.4055981534227243
8903,0.4057614787917875
8904,0.4059249467401872
8905,0.40608855788224674
8906,0.40625231246756444
8907,0.40641621074628975
8908,0.4065802529691437
8909,0.4067444393874394
8910,0.4069087702530997
8911,0.40707324581867466
8912,0.40723786915762383
8913,0.40740263715692626
8914,0.4075675504001576
8915,0.4077326091581358
8916,0.40789779390882475
8917,0.4080631445053565
8918,0.4082286414278057
8919,0.40839428494631347
8920,0.4085600753309787
8921,0.4087260128519036
8922,0.40889209777923907
8923,0.4090583303832277
8924,0.4092247109342392
8925,0.40939123970281444
8926,0.40955791695969557
8927,0.4097247429758669
8928,0.4098917180225855
8929,0.4100588391869867
8930,0.41022611601542025
8931,0.41039353204293516
8932,0.4105611144571083
8933,0.41072883858955145
8934,0.4108967134126008
8935,0.41106473919752007
8936,0.4112329162163161
8937,0.411401244947181
8938,0.4115697252631315
8939,0.4117383576288728
8940,0.4119071423191728
8941,0.4120760796095909
8942,0.4122451697764796
8943,0.4124144130969968
8944,0.41258380984910226
8945,0.4127533605448349
8946,0.41292306918661736
8947,0.4130929317223394
8948,0.41326292851239244
8949,0.4134330995304133
8950,0.4136034251388948
8951,0.413773905569751
8952,0.4139445410537276
8953,0.41411533179979265
8954,0.4142862831286266
8955,0.4144573799978367
8956,0.4146286380253178
8957,0.4148000523923553
8958,0.41497162311799574
8959,0.41514337039672056
8960,0.415315254698959
8961,0.4154873030237477
8962,0.41565951002520307
8963,0.4158318758992269
8964,0.4160044009408842
8965,0.4161770854461354
8966,0.41634992971183904
8967,0.4165229340357536
8968,0.416696098716537
8969,0.41686942405375105
8970,0.41704291034786356
8971,0.41721655790025236
8972,0.41739036701320054
8973,0.4175643379899042
8974,0.4177384711344708
8975,0.4179127667831918
8976,0.4180872226499307
8977,0.4182618421066301
8978,0.4184366263974325
8979,0.4186115743381277
8980,0.41878668623552306
8981,0.4189619623972941
8982,0.41913740313199244
8983,0.4193130087490403
8984,0.41948877955874353
8985,0.4196647158722896
8986,0.4198408180017549
8987,0.42001708626010503
8988,0.4201935189627083
8989,0.42037012038327004
8990,0.4205468888793721
8991,0.42072382476713954
8992,0.42090092836361415
8993,0.4210782017990641
8994,0.42125564176784025
8995,0.42143325039899515
8996,0.4216110280134736
8997,0.4217889749331375
8998,0.4219670914807693
8999,0.42214537798007357
9000,0.42232383475568447
9001,0.42250246213316756
9002,0.42268126043902166
9003,0.4228602300006844
9004,0.42303937114653556
9005,0.42321868420589925
9006,0.4233981695090486
9007,0.4235778273872127
9008,0.4237576581725738
9009,0.42393766219827367
9010,0.4241178397984203
9011,0.42429819130808755
9012,0.4244787170633214
9013,0.424659417401143
9014,0.42484029265955037
9015,0.42502134317752616
9016,0.42520256929503797
9017,0.42538397135304573
9018,0.42556554969350124
9019,0.4257473046593546
9020,0.42592923659455695
9021,0.4261113458440674
9022,0.4262936327538541
9023,0.42647609767089734
9024,0.4266587409431951
9025,0.42684156291976716
9026,0.4270245639506597
9027,0.42720774438694853
9028,0.42739110458074137
9029,0.4275746448851844
9030,0.4277583656544647
9031,0.42794226724381634
9032,0.42812635000952415
9033,0.42831061430892425
9034,0.4284950605004135
9035,0.42867968894344843
9036,0.42886449999855414
9037,0.4290494940273283
9038,0.4292346713924392
9039,0.4294200324576375
9040,0.4296055775877553
9041,0.4297913071487157
9042,0.42997722150753204
9043,0.430163321032314
9044,0.4303496060922726
9045,0.4305360770577239
9046,0.43072273501002634
9047,0.43090957890770565
9048,0.431096609828335
9049,0.4312838281466903
9050,0.4314712342386803
9051,0.4316588284813413
9052,0.43184661125284907
9053,0.4320345829325204
9054,0.43222274390081783
9055,0.43241109453935433
9056,0.4325996352308984
9057,0.43278836635937934
9058,0.43297728830989024
9059,0.43316640146869234
9060,0.4333557062232237
9061,0.4335452029621
9062,0.4337348920751197
9063,0.4339247739532722
9064,0.43411484898873576
9065,0.43430511757489254
9066,0.43449558010632294
9067,0.4346862369788186
9068,0.4348770885893817
9069,0.43506813533623256
9070,0.4352593776188177
9071,0.4354508158378064
9072,0.43564245039510496
9073,0.4358342816938542
9074,0.43602631013844084
9075,0.43621853613449935
9076,0.4364109600889151
9077,0.43660358240983477
9078,0.43679640350666815
9079,0.43698942379009054
9080,0.43718264367205706
9081,0.4373760635657976
9082,0.43756968388582995
